Job ID : 16767
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : sam. 21 mars 2026 00:42:56 CET
PyTorch version: 2.9.1+cu128
CUDA available : True
Epoch 28/100 - MSE: 0.0060
Epoch 29/100 - MSE: 0.0060
Epoch 30/100 - MSE: 0.0059
Epoch 31/100 - MSE: 0.0059
Epoch 32/100 - MSE: 0.0059
Epoch 33/100 - MSE: 0.0058
Epoch 34/100 - MSE: 0.0058
Epoch 35/100 - MSE: 0.0058
Epoch 36/100 - MSE: 0.0058
Epoch 37/100 - MSE: 0.0057
Epoch 38/100 - MSE: 0.0057
Epoch 39/100 - MSE: 0.0056
Epoch 40/100 - MSE: 0.0057
Epoch 41/100 - MSE: 0.0057
Epoch 42/100 - MSE: 0.0057
Epoch 43/100 - MSE: 0.0056
Epoch 44/100 - MSE: 0.0056
Epoch 45/100 - MSE: 0.0056
Epoch 46/100 - MSE: 0.0056
Epoch 47/100 - MSE: 0.0056
Epoch 48/100 - MSE: 0.0055
Epoch 49/100 - MSE: 0.0054
Epoch 50/100 - MSE: 0.0054
Epoch 51/100 - MSE: 0.0055
Epoch 52/100 - MSE: 0.0054
Epoch 53/100 - MSE: 0.0054
Epoch 54/100 - MSE: 0.0054
Epoch 55/100 - MSE: 0.0055
Epoch 56/100 - MSE: 0.0054
Epoch 57/100 - MSE: 0.0054
Epoch 58/100 - MSE: 0.0053
Epoch 59/100 - MSE: 0.0054
Epoch 60/100 - MSE: 0.0053
Epoch 61/100 - MSE: 0.0053
Epoch 62/100 - MSE: 0.0053
Epoch 63/100 - MSE: 0.0054
Epoch 64/100 - MSE: 0.0053
Epoch 65/100 - MSE: 0.0053
Epoch 66/100 - MSE: 0.0053
Epoch 67/100 - MSE: 0.0054
Epoch 68/100 - MSE: 0.0053
Epoch 69/100 - MSE: 0.0053
Epoch 70/100 - MSE: 0.0054
Epoch 71/100 - MSE: 0.0053
Epoch 72/100 - MSE: 0.0053
Epoch 73/100 - MSE: 0.0053
Epoch 74/100 - MSE: 0.0053
Epoch 75/100 - MSE: 0.0052
Epoch 76/100 - MSE: 0.0053
Epoch 77/100 - MSE: 0.0053
Epoch 78/100 - MSE: 0.0053
Epoch 79/100 - MSE: 0.0053
Epoch 80/100 - MSE: 0.0052
Epoch 81/100 - MSE: 0.0051
Epoch 82/100 - MSE: 0.0053
Epoch 83/100 - MSE: 0.0052
Epoch 84/100 - MSE: 0.0052
Epoch 85/100 - MSE: 0.0054
Epoch 86/100 - MSE: 0.0053
Epoch 87/100 - MSE: 0.0052
Epoch 88/100 - MSE: 0.0052
Epoch 89/100 - MSE: 0.0053
Epoch 90/100 - MSE: 0.0052
Epoch 91/100 - MSE: 0.0052
Epoch 92/100 - MSE: 0.0053
Epoch 93/100 - MSE: 0.0053
Epoch 94/100 - MSE: 0.0052
Epoch 95/100 - MSE: 0.0052
Epoch 96/100 - MSE: 0.0052
Epoch 97/100 - MSE: 0.0052
Epoch 98/100 - MSE: 0.0052
Epoch 99/100 - MSE: 0.0052
Epoch 100/100 - MSE: 0.0052

--- Training RBM layer 5/5 ---
Epoch 1/100 - MSE: 0.0268
Epoch 2/100 - MSE: 0.0156
Epoch 3/100 - MSE: 0.0115
Epoch 4/100 - MSE: 0.0096
Epoch 5/100 - MSE: 0.0084
Epoch 6/100 - MSE: 0.0075
Epoch 7/100 - MSE: 0.0070
Epoch 8/100 - MSE: 0.0068
Epoch 9/100 - MSE: 0.0063
Epoch 10/100 - MSE: 0.0062
Epoch 11/100 - MSE: 0.0058
Epoch 12/100 - MSE: 0.0056
Epoch 13/100 - MSE: 0.0056
Epoch 14/100 - MSE: 0.0054
Epoch 15/100 - MSE: 0.0053
Epoch 16/100 - MSE: 0.0054
Epoch 17/100 - MSE: 0.0052
Epoch 18/100 - MSE: 0.0050
Epoch 19/100 - MSE: 0.0051
Epoch 20/100 - MSE: 0.0049
Epoch 21/100 - MSE: 0.0051
Epoch 22/100 - MSE: 0.0049
Epoch 23/100 - MSE: 0.0050
Epoch 24/100 - MSE: 0.0048
Epoch 25/100 - MSE: 0.0048
Epoch 26/100 - MSE: 0.0047
Epoch 27/100 - MSE: 0.0047
Epoch 28/100 - MSE: 0.0048
Epoch 29/100 - MSE: 0.0047
Epoch 30/100 - MSE: 0.0046
Epoch 31/100 - MSE: 0.0047
Epoch 32/100 - MSE: 0.0045
Epoch 33/100 - MSE: 0.0046
Epoch 34/100 - MSE: 0.0046
Epoch 35/100 - MSE: 0.0046
Epoch 36/100 - MSE: 0.0045
Epoch 37/100 - MSE: 0.0046
Epoch 38/100 - MSE: 0.0045
Epoch 39/100 - MSE: 0.0045
Epoch 40/100 - MSE: 0.0044
Epoch 41/100 - MSE: 0.0044
Epoch 42/100 - MSE: 0.0044
Epoch 43/100 - MSE: 0.0044
Epoch 44/100 - MSE: 0.0044
Epoch 45/100 - MSE: 0.0045
Epoch 46/100 - MSE: 0.0045
Epoch 47/100 - MSE: 0.0044
Epoch 48/100 - MSE: 0.0045
Epoch 49/100 - MSE: 0.0043
Epoch 50/100 - MSE: 0.0043
Epoch 51/100 - MSE: 0.0043
Epoch 52/100 - MSE: 0.0043
Epoch 53/100 - MSE: 0.0044
Epoch 54/100 - MSE: 0.0043
Epoch 55/100 - MSE: 0.0043
Epoch 56/100 - MSE: 0.0043
Epoch 57/100 - MSE: 0.0043
Epoch 58/100 - MSE: 0.0042
Epoch 59/100 - MSE: 0.0042
Epoch 60/100 - MSE: 0.0042
Epoch 61/100 - MSE: 0.0042
Epoch 62/100 - MSE: 0.0043
Epoch 63/100 - MSE: 0.0044
Epoch 64/100 - MSE: 0.0043
Epoch 65/100 - MSE: 0.0042
Epoch 66/100 - MSE: 0.0043
Epoch 67/100 - MSE: 0.0043
Epoch 68/100 - MSE: 0.0042
Epoch 69/100 - MSE: 0.0042
Epoch 70/100 - MSE: 0.0042
Epoch 71/100 - MSE: 0.0043
Epoch 72/100 - MSE: 0.0042
Epoch 73/100 - MSE: 0.0043
Epoch 74/100 - MSE: 0.0042
Epoch 75/100 - MSE: 0.0043
Epoch 76/100 - MSE: 0.0043
Epoch 77/100 - MSE: 0.0042
Epoch 78/100 - MSE: 0.0044
Epoch 79/100 - MSE: 0.0041
Epoch 80/100 - MSE: 0.0042
Epoch 81/100 - MSE: 0.0042
Epoch 82/100 - MSE: 0.0042
Epoch 83/100 - MSE: 0.0042
Epoch 84/100 - MSE: 0.0042
Epoch 85/100 - MSE: 0.0042
Epoch 86/100 - MSE: 0.0042
Epoch 87/100 - MSE: 0.0042
Epoch 88/100 - MSE: 0.0041
Epoch 89/100 - MSE: 0.0042
Epoch 90/100 - MSE: 0.0041
Epoch 91/100 - MSE: 0.0042
Epoch 92/100 - MSE: 0.0042
Epoch 93/100 - MSE: 0.0041
Epoch 94/100 - MSE: 0.0042
Epoch 95/100 - MSE: 0.0042
Epoch 96/100 - MSE: 0.0042
Epoch 97/100 - MSE: 0.0041
Epoch 98/100 - MSE: 0.0042
Epoch 99/100 - MSE: 0.0041
Epoch 100/100 - MSE: 0.0041

[Training DNN1 (pretrained) with backprop]
Epoch 1/200 - Cross-entropy: 0.2969
Epoch 2/200 - Cross-entropy: 0.2317
Epoch 3/200 - Cross-entropy: 0.2043
Epoch 4/200 - Cross-entropy: 0.1848
Epoch 5/200 - Cross-entropy: 0.1710
Epoch 6/200 - Cross-entropy: 0.1607
Epoch 7/200 - Cross-entropy: 0.1522
Epoch 8/200 - Cross-entropy: 0.1449
Epoch 9/200 - Cross-entropy: 0.1397
Epoch 10/200 - Cross-entropy: 0.1337
Epoch 11/200 - Cross-entropy: 0.1282
Epoch 12/200 - Cross-entropy: 0.1243
Epoch 13/200 - Cross-entropy: 0.1196
Epoch 14/200 - Cross-entropy: 0.1160
Epoch 15/200 - Cross-entropy: 0.1129
Epoch 16/200 - Cross-entropy: 0.1094
Epoch 17/200 - Cross-entropy: 0.1065
Epoch 18/200 - Cross-entropy: 0.1040
Epoch 19/200 - Cross-entropy: 0.1014
Epoch 20/200 - Cross-entropy: 0.0993
Epoch 21/200 - Cross-entropy: 0.0966
Epoch 22/200 - Cross-entropy: 0.0951
Epoch 23/200 - Cross-entropy: 0.0931
Epoch 24/200 - Cross-entropy: 0.0911
Epoch 25/200 - Cross-entropy: 0.0893
Epoch 26/200 - Cross-entropy: 0.0879
Epoch 27/200 - Cross-entropy: 0.0857
Epoch 28/200 - Cross-entropy: 0.0840
Epoch 29/200 - Cross-entropy: 0.0829
Epoch 30/200 - Cross-entropy: 0.0813
Epoch 31/200 - Cross-entropy: 0.0799
Epoch 32/200 - Cross-entropy: 0.0785
Epoch 33/200 - Cross-entropy: 0.0775
Epoch 34/200 - Cross-entropy: 0.0762
Epoch 35/200 - Cross-entropy: 0.0749
Epoch 36/200 - Cross-entropy: 0.0739
Epoch 37/200 - Cross-entropy: 0.0727
Epoch 38/200 - Cross-entropy: 0.0715
Epoch 39/200 - Cross-entropy: 0.0704
Epoch 40/200 - Cross-entropy: 0.0699
Epoch 41/200 - Cross-entropy: 0.0683
Epoch 42/200 - Cross-entropy: 0.0672
Epoch 43/200 - Cross-entropy: 0.0665
Epoch 44/200 - Cross-entropy: 0.0652
Epoch 45/200 - Cross-entropy: 0.0645
Epoch 46/200 - Cross-entropy: 0.0637
Epoch 47/200 - Cross-entropy: 0.0629
Epoch 48/200 - Cross-entropy: 0.0620
Epoch 49/200 - Cross-entropy: 0.0615
Epoch 50/200 - Cross-entropy: 0.0603
Epoch 51/200 - Cross-entropy: 0.0597
Epoch 52/200 - Cross-entropy: 0.0589
Epoch 53/200 - Cross-entropy: 0.0583
Epoch 54/200 - Cross-entropy: 0.0572
Epoch 55/200 - Cross-entropy: 0.0568
Epoch 56/200 - Cross-entropy: 0.0559
Epoch 57/200 - Cross-entropy: 0.0554
Epoch 58/200 - Cross-entropy: 0.0546
Epoch 59/200 - Cross-entropy: 0.0542
Epoch 60/200 - Cross-entropy: 0.0533
Epoch 61/200 - Cross-entropy: 0.0527
Epoch 62/200 - Cross-entropy: 0.0523
Epoch 63/200 - Cross-entropy: 0.0514
Epoch 64/200 - Cross-entropy: 0.0508
Epoch 65/200 - Cross-entropy: 0.0502
Epoch 66/200 - Cross-entropy: 0.0498
Epoch 67/200 - Cross-entropy: 0.0493
Epoch 68/200 - Cross-entropy: 0.0486
Epoch 69/200 - Cross-entropy: 0.0480
Epoch 70/200 - Cross-entropy: 0.0474
Epoch 71/200 - Cross-entropy: 0.0470
Epoch 72/200 - Cross-entropy: 0.0465
Epoch 73/200 - Cross-entropy: 0.0459
Epoch 74/200 - Cross-entropy: 0.0457
Epoch 75/200 - Cross-entropy: 0.0450
Epoch 76/200 - Cross-entropy: 0.0444
Epoch 77/200 - Cross-entropy: 0.0440
Epoch 78/200 - Cross-entropy: 0.0435
Epoch 79/200 - Cross-entropy: 0.0428
Epoch 80/200 - Cross-entropy: 0.0425
Epoch 81/200 - Cross-entropy: 0.0422
Epoch 82/200 - Cross-entropy: 0.0416
Epoch 83/200 - Cross-entropy: 0.0413
Epoch 84/200 - Cross-entropy: 0.0409
Epoch 85/200 - Cross-entropy: 0.0406
Epoch 86/200 - Cross-entropy: 0.0399
Epoch 87/200 - Cross-entropy: 0.0397
Epoch 88/200 - Cross-entropy: 0.0391
Epoch 89/200 - Cross-entropy: 0.0388
Epoch 90/200 - Cross-entropy: 0.0385
Epoch 91/200 - Cross-entropy: 0.0379
Epoch 92/200 - Cross-entropy: 0.0377
Epoch 93/200 - Cross-entropy: 0.0375
Epoch 94/200 - Cross-entropy: 0.0369
Epoch 95/200 - Cross-entropy: 0.0364
Epoch 96/200 - Cross-entropy: 0.0363
Epoch 97/200 - Cross-entropy: 0.0356
Epoch 98/200 - Cross-entropy: 0.0355
Epoch 99/200 - Cross-entropy: 0.0350
Epoch 100/200 - Cross-entropy: 0.0347
Epoch 101/200 - Cross-entropy: 0.0343
Epoch 102/200 - Cross-entropy: 0.0340
Epoch 103/200 - Cross-entropy: 0.0336
Epoch 104/200 - Cross-entropy: 0.0334
Epoch 105/200 - Cross-entropy: 0.0331
Epoch 106/200 - Cross-entropy: 0.0329
Epoch 107/200 - Cross-entropy: 0.0323
Epoch 108/200 - Cross-entropy: 0.0322
Epoch 109/200 - Cross-entropy: 0.0320
Epoch 110/200 - Cross-entropy: 0.0315
Epoch 111/200 - Cross-entropy: 0.0312
Epoch 112/200 - Cross-entropy: 0.0309
Epoch 113/200 - Cross-entropy: 0.0306
Epoch 114/200 - Cross-entropy: 0.0304
Epoch 115/200 - Cross-entropy: 0.0300
Epoch 116/200 - Cross-entropy: 0.0297
Epoch 117/200 - Cross-entropy: 0.0295
Epoch 118/200 - Cross-entropy: 0.0292
Epoch 119/200 - Cross-entropy: 0.0290
Epoch 120/200 - Cross-entropy: 0.0288
Epoch 121/200 - Cross-entropy: 0.0283
Epoch 122/200 - Cross-entropy: 0.0283
Epoch 123/200 - Cross-entropy: 0.0280
Epoch 124/200 - Cross-entropy: 0.0276
Epoch 125/200 - Cross-entropy: 0.0275
Epoch 126/200 - Cross-entropy: 0.0272
Epoch 127/200 - Cross-entropy: 0.0270
Epoch 128/200 - Cross-entropy: 0.0266
Epoch 129/200 - Cross-entropy: 0.0264
Epoch 130/200 - Cross-entropy: 0.0262
Epoch 131/200 - Cross-entropy: 0.0259
Epoch 132/200 - Cross-entropy: 0.0257
Epoch 133/200 - Cross-entropy: 0.0255
Epoch 134/200 - Cross-entropy: 0.0252
Epoch 135/200 - Cross-entropy: 0.0250
Epoch 136/200 - Cross-entropy: 0.0249
Epoch 137/200 - Cross-entropy: 0.0246
Epoch 138/200 - Cross-entropy: 0.0244
Epoch 139/200 - Cross-entropy: 0.0242
Epoch 140/200 - Cross-entropy: 0.0239
Epoch 141/200 - Cross-entropy: 0.0237
Epoch 142/200 - Cross-entropy: 0.0235
Epoch 143/200 - Cross-entropy: 0.0233
Epoch 144/200 - Cross-entropy: 0.0230
Epoch 145/200 - Cross-entropy: 0.0229
Epoch 146/200 - Cross-entropy: 0.0227
Epoch 147/200 - Cross-entropy: 0.0225
Epoch 148/200 - Cross-entropy: 0.0223
Epoch 149/200 - Cross-entropy: 0.0221
Epoch 150/200 - Cross-entropy: 0.0220
Epoch 151/200 - Cross-entropy: 0.0217
Epoch 152/200 - Cross-entropy: 0.0215
Epoch 153/200 - Cross-entropy: 0.0214
Epoch 154/200 - Cross-entropy: 0.0211
Epoch 155/200 - Cross-entropy: 0.0210
Epoch 156/200 - Cross-entropy: 0.0208
Epoch 157/200 - Cross-entropy: 0.0207
Epoch 158/200 - Cross-entropy: 0.0205
Epoch 159/200 - Cross-entropy: 0.0202
Epoch 160/200 - Cross-entropy: 0.0201
Epoch 161/200 - Cross-entropy: 0.0199
Epoch 162/200 - Cross-entropy: 0.0198
Epoch 163/200 - Cross-entropy: 0.0196
Epoch 164/200 - Cross-entropy: 0.0194
Epoch 165/200 - Cross-entropy: 0.0192
Epoch 166/200 - Cross-entropy: 0.0191
Epoch 167/200 - Cross-entropy: 0.0189
Epoch 168/200 - Cross-entropy: 0.0188
Epoch 169/200 - Cross-entropy: 0.0186
Epoch 170/200 - Cross-entropy: 0.0185
Epoch 171/200 - Cross-entropy: 0.0183
Epoch 172/200 - Cross-entropy: 0.0181
Epoch 173/200 - Cross-entropy: 0.0180
Epoch 174/200 - Cross-entropy: 0.0178
Epoch 175/200 - Cross-entropy: 0.0178
Epoch 176/200 - Cross-entropy: 0.0175
Epoch 177/200 - Cross-entropy: 0.0174
Epoch 178/200 - Cross-entropy: 0.0172
Epoch 179/200 - Cross-entropy: 0.0171
Epoch 180/200 - Cross-entropy: 0.0169
Epoch 181/200 - Cross-entropy: 0.0168
Epoch 182/200 - Cross-entropy: 0.0166
Epoch 183/200 - Cross-entropy: 0.0166
Epoch 184/200 - Cross-entropy: 0.0164
Epoch 185/200 - Cross-entropy: 0.0163
Epoch 186/200 - Cross-entropy: 0.0161
Epoch 187/200 - Cross-entropy: 0.0160
Epoch 188/200 - Cross-entropy: 0.0159
Epoch 189/200 - Cross-entropy: 0.0157
Epoch 190/200 - Cross-entropy: 0.0156
Epoch 191/200 - Cross-entropy: 0.0155
Epoch 192/200 - Cross-entropy: 0.0154
Epoch 193/200 - Cross-entropy: 0.0152
Epoch 194/200 - Cross-entropy: 0.0152
Epoch 195/200 - Cross-entropy: 0.0150
Epoch 196/200 - Cross-entropy: 0.0149
Epoch 197/200 - Cross-entropy: 0.0148
Epoch 198/200 - Cross-entropy: 0.0146
Epoch 199/200 - Cross-entropy: 0.0145
Epoch 200/200 - Cross-entropy: 0.0144

[Training DNN2 (random init) with backprop]
Epoch 1/200 - Cross-entropy: 2.3226
Epoch 2/200 - Cross-entropy: 2.3084
Epoch 3/200 - Cross-entropy: 2.3087
Epoch 4/200 - Cross-entropy: 2.3133
Epoch 5/200 - Cross-entropy: 2.3066
Epoch 6/200 - Cross-entropy: 2.3119
Epoch 7/200 - Cross-entropy: 2.3033
Epoch 8/200 - Cross-entropy: 2.3103
Epoch 9/200 - Cross-entropy: 2.3029
Epoch 10/200 - Cross-entropy: 2.3038
Epoch 11/200 - Cross-entropy: 2.3036
Epoch 12/200 - Cross-entropy: 2.3039
Epoch 13/200 - Cross-entropy: 2.3055
Epoch 14/200 - Cross-entropy: 2.3029
Epoch 15/200 - Cross-entropy: 2.3025
Epoch 16/200 - Cross-entropy: 2.3035
Epoch 17/200 - Cross-entropy: 2.3027
Epoch 18/200 - Cross-entropy: 2.3029
Epoch 19/200 - Cross-entropy: 2.3053
Epoch 20/200 - Cross-entropy: 2.3019
Epoch 21/200 - Cross-entropy: 2.3026
Epoch 22/200 - Cross-entropy: 2.3026
Epoch 23/200 - Cross-entropy: 2.3019
Epoch 24/200 - Cross-entropy: 2.3024
Epoch 25/200 - Cross-entropy: 2.3022
Epoch 26/200 - Cross-entropy: 2.3015
Epoch 27/200 - Cross-entropy: 2.3024
Epoch 28/200 - Cross-entropy: 2.3018
Epoch 29/200 - Cross-entropy: 2.3019
Epoch 30/200 - Cross-entropy: 2.3019
Epoch 31/200 - Cross-entropy: 2.3018
Epoch 32/200 - Cross-entropy: 2.3015
Epoch 33/200 - Cross-entropy: 2.3018
Epoch 34/200 - Cross-entropy: 2.3017
Epoch 35/200 - Cross-entropy: 2.3019
Epoch 36/200 - Cross-entropy: 2.3021
Epoch 37/200 - Cross-entropy: 2.3017
Epoch 38/200 - Cross-entropy: 2.3016
Epoch 39/200 - Cross-entropy: 2.3025
Epoch 40/200 - Cross-entropy: 2.3017
Epoch 41/200 - Cross-entropy: 2.3019
Epoch 42/200 - Cross-entropy: 2.3015
Epoch 43/200 - Cross-entropy: 2.3022
Epoch 44/200 - Cross-entropy: 2.3020
Epoch 45/200 - Cross-entropy: 2.3018
Epoch 46/200 - Cross-entropy: 2.3013
Epoch 47/200 - Cross-entropy: 2.3014
Epoch 48/200 - Cross-entropy: 2.3015
Epoch 49/200 - Cross-entropy: 2.3017
Epoch 50/200 - Cross-entropy: 2.3015
Epoch 51/200 - Cross-entropy: 2.3016
Epoch 52/200 - Cross-entropy: 2.3013
Epoch 53/200 - Cross-entropy: 2.3016
Epoch 54/200 - Cross-entropy: 2.3019
Epoch 55/200 - Cross-entropy: 2.3014
Epoch 56/200 - Cross-entropy: 2.3015
Epoch 57/200 - Cross-entropy: 2.3017
Epoch 58/200 - Cross-entropy: 2.3014
Epoch 59/200 - Cross-entropy: 2.3016
Epoch 60/200 - Cross-entropy: 2.3013
Epoch 61/200 - Cross-entropy: 2.3016
Epoch 62/200 - Cross-entropy: 2.3015
Epoch 63/200 - Cross-entropy: 2.3015
Epoch 64/200 - Cross-entropy: 2.3014
Epoch 65/200 - Cross-entropy: 2.3016
Epoch 66/200 - Cross-entropy: 2.3014
Epoch 67/200 - Cross-entropy: 2.3014
Epoch 68/200 - Cross-entropy: 2.3013
Epoch 69/200 - Cross-entropy: 2.3013
Epoch 70/200 - Cross-entropy: 2.3015
Epoch 71/200 - Cross-entropy: 2.3016
Epoch 72/200 - Cross-entropy: 2.3013
Epoch 73/200 - Cross-entropy: 2.3015
Epoch 74/200 - Cross-entropy: 2.3015
Epoch 75/200 - Cross-entropy: 2.3013
Epoch 76/200 - Cross-entropy: 2.3017
Epoch 77/200 - Cross-entropy: 2.3014
Epoch 78/200 - Cross-entropy: 2.3015
Epoch 79/200 - Cross-entropy: 2.3014
Epoch 80/200 - Cross-entropy: 2.3014
Epoch 81/200 - Cross-entropy: 2.3014
Epoch 82/200 - Cross-entropy: 2.3014
Epoch 83/200 - Cross-entropy: 2.3015
Epoch 84/200 - Cross-entropy: 2.3013
Epoch 85/200 - Cross-entropy: 2.3015
Epoch 86/200 - Cross-entropy: 2.3018
Epoch 87/200 - Cross-entropy: 2.3014
Epoch 88/200 - Cross-entropy: 2.3014
Epoch 89/200 - Cross-entropy: 2.3015
Epoch 90/200 - Cross-entropy: 2.3014
Epoch 91/200 - Cross-entropy: 2.3013
Epoch 92/200 - Cross-entropy: 2.3013
Epoch 93/200 - Cross-entropy: 2.3015
Epoch 94/200 - Cross-entropy: 2.3013
Epoch 95/200 - Cross-entropy: 2.3015
Epoch 96/200 - Cross-entropy: 2.3013
Epoch 97/200 - Cross-entropy: 2.3013
Epoch 98/200 - Cross-entropy: 2.3012
Epoch 99/200 - Cross-entropy: 2.3014
Epoch 100/200 - Cross-entropy: 2.3012
Epoch 101/200 - Cross-entropy: 2.3016
Epoch 102/200 - Cross-entropy: 2.3012
Epoch 103/200 - Cross-entropy: 2.3015
Epoch 104/200 - Cross-entropy: 2.3014
Epoch 105/200 - Cross-entropy: 2.3014
Epoch 106/200 - Cross-entropy: 2.3013
Epoch 107/200 - Cross-entropy: 2.3014
Epoch 108/200 - Cross-entropy: 2.3013
Epoch 109/200 - Cross-entropy: 2.3013
Epoch 110/200 - Cross-entropy: 2.3013
Epoch 111/200 - Cross-entropy: 2.3013
Epoch 112/200 - Cross-entropy: 2.3014
Epoch 113/200 - Cross-entropy: 2.3014
Epoch 114/200 - Cross-entropy: 2.3014
Epoch 115/200 - Cross-entropy: 2.3013
Epoch 116/200 - Cross-entropy: 2.3015
Epoch 117/200 - Cross-entropy: 2.3013
Epoch 118/200 - Cross-entropy: 2.3013
Epoch 119/200 - Cross-entropy: 2.3013
Epoch 120/200 - Cross-entropy: 2.3014
Epoch 121/200 - Cross-entropy: 2.3013
Epoch 122/200 - Cross-entropy: 2.3014
Epoch 123/200 - Cross-entropy: 2.3013
Epoch 124/200 - Cross-entropy: 2.3015
Epoch 125/200 - Cross-entropy: 2.3013
Epoch 126/200 - Cross-entropy: 2.3013
Epoch 127/200 - Cross-entropy: 2.3013
Epoch 128/200 - Cross-entropy: 2.3013
Epoch 129/200 - Cross-entropy: 2.3013
Epoch 130/200 - Cross-entropy: 2.3016
Epoch 131/200 - Cross-entropy: 2.3014
Epoch 132/200 - Cross-entropy: 2.3015
Epoch 133/200 - Cross-entropy: 2.3014
Epoch 134/200 - Cross-entropy: 2.3014
Epoch 135/200 - Cross-entropy: 2.3013
Epoch 136/200 - Cross-entropy: 2.3014
Epoch 137/200 - Cross-entropy: 2.3014
Epoch 138/200 - Cross-entropy: 2.3013
Epoch 139/200 - Cross-entropy: 2.3014
Epoch 140/200 - Cross-entropy: 2.3014
Epoch 141/200 - Cross-entropy: 2.3014
Epoch 142/200 - Cross-entropy: 2.3014
Epoch 143/200 - Cross-entropy: 2.3013
Epoch 144/200 - Cross-entropy: 2.3015
Epoch 145/200 - Cross-entropy: 2.3013
Epoch 146/200 - Cross-entropy: 2.3014
Epoch 147/200 - Cross-entropy: 2.3012
Epoch 148/200 - Cross-entropy: 2.3012
Epoch 149/200 - Cross-entropy: 2.3012
Epoch 150/200 - Cross-entropy: 2.3015
Epoch 151/200 - Cross-entropy: 2.3015
Epoch 152/200 - Cross-entropy: 2.3013
Epoch 153/200 - Cross-entropy: 2.3013
Epoch 154/200 - Cross-entropy: 2.3014
Epoch 155/200 - Cross-entropy: 2.3012
Epoch 156/200 - Cross-entropy: 2.3013
Epoch 157/200 - Cross-entropy: 2.3013
Epoch 158/200 - Cross-entropy: 2.3013
Epoch 159/200 - Cross-entropy: 2.3014
Epoch 160/200 - Cross-entropy: 2.3013
Epoch 161/200 - Cross-entropy: 2.3013
Epoch 162/200 - Cross-entropy: 2.3013
Epoch 163/200 - Cross-entropy: 2.3013
Epoch 164/200 - Cross-entropy: 2.3013
Epoch 165/200 - Cross-entropy: 2.3013
Epoch 166/200 - Cross-entropy: 2.3014
Epoch 167/200 - Cross-entropy: 2.3013
Epoch 168/200 - Cross-entropy: 2.3013
Epoch 169/200 - Cross-entropy: 2.3013
Epoch 170/200 - Cross-entropy: 2.3015
Epoch 171/200 - Cross-entropy: 2.3013
Epoch 172/200 - Cross-entropy: 2.3012
Epoch 173/200 - Cross-entropy: 2.3014
Epoch 174/200 - Cross-entropy: 2.3013
Epoch 175/200 - Cross-entropy: 2.3013
Epoch 176/200 - Cross-entropy: 2.3013
Epoch 177/200 - Cross-entropy: 2.3013
Epoch 178/200 - Cross-entropy: 2.3013
Epoch 179/200 - Cross-entropy: 2.3013
Epoch 180/200 - Cross-entropy: 2.3013
Epoch 181/200 - Cross-entropy: 2.3013
Epoch 182/200 - Cross-entropy: 2.3013
Epoch 183/200 - Cross-entropy: 2.3013
Epoch 184/200 - Cross-entropy: 2.3013
Epoch 185/200 - Cross-entropy: 2.3013
Epoch 186/200 - Cross-entropy: 2.3013
Epoch 187/200 - Cross-entropy: 2.3016
Epoch 188/200 - Cross-entropy: 2.3012
Epoch 189/200 - Cross-entropy: 2.3014
Epoch 190/200 - Cross-entropy: 2.3013
Epoch 191/200 - Cross-entropy: 2.3013
Epoch 192/200 - Cross-entropy: 2.3013
Epoch 193/200 - Cross-entropy: 2.3013
Epoch 194/200 - Cross-entropy: 2.3013
Epoch 195/200 - Cross-entropy: 2.3013
Epoch 196/200 - Cross-entropy: 2.3013
Epoch 197/200 - Cross-entropy: 2.3013
Epoch 198/200 - Cross-entropy: 2.3013
Epoch 199/200 - Cross-entropy: 2.3014
Epoch 200/200 - Cross-entropy: 2.3015
Saved fig1_layers.png + loss curves

=== Fig 2: neurons ===

Architecture: [784, 100, 100, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 1/100 - MSE: 0.0419
Epoch 2/100 - MSE: 0.0350
Epoch 3/100 - MSE: 0.0318
Epoch 4/100 - MSE: 0.0299
Epoch 5/100 - MSE: 0.0285
Epoch 6/100 - MSE: 0.0275
Epoch 7/100 - MSE: 0.0268
Epoch 8/100 - MSE: 0.0261
Epoch 9/100 - MSE: 0.0256
Epoch 10/100 - MSE: 0.0252
Epoch 11/100 - MSE: 0.0248
Epoch 12/100 - MSE: 0.0244
Epoch 13/100 - MSE: 0.0241
Epoch 14/100 - MSE: 0.0239
Epoch 15/100 - MSE: 0.0237
Epoch 16/100 - MSE: 0.0235
Epoch 17/100 - MSE: 0.0232
Epoch 18/100 - MSE: 0.0231
Epoch 19/100 - MSE: 0.0230
Epoch 20/100 - MSE: 0.0228
Epoch 21/100 - MSE: 0.0227
Epoch 22/100 - MSE: 0.0225
Epoch 23/100 - MSE: 0.0224
Epoch 24/100 - MSE: 0.0224
Epoch 25/100 - MSE: 0.0223
Epoch 26/100 - MSE: 0.0222
Epoch 27/100 - MSE: 0.0221
Epoch 28/100 - MSE: 0.0220
Epoch 29/100 - MSE: 0.0219
Epoch 30/100 - MSE: 0.0218
Epoch 31/100 - MSE: 0.0218
Epoch 32/100 - MSE: 0.0217
Epoch 33/100 - MSE: 0.0217
Epoch 34/100 - MSE: 0.0216
Epoch 35/100 - MSE: 0.0215
