Job ID : 16760
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : ven. 20 mars 2026 23:57:02 CET
PyTorch version: 2.9.1+cu128
CUDA available : True
CUDA device    : NVIDIA L40S
Using device: cuda
Train: torch.Size([60000, 784]), Test: torch.Size([10000, 784])

=== Fig 1: layers ===

Architecture: [784, 200, 200, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 90/100 - MSE: 0.0042
Epoch 91/100 - MSE: 0.0044
Epoch 92/100 - MSE: 0.0043
Epoch 93/100 - MSE: 0.0043
Epoch 94/100 - MSE: 0.0043
Epoch 95/100 - MSE: 0.0042
Epoch 96/100 - MSE: 0.0043
Epoch 97/100 - MSE: 0.0043
Epoch 98/100 - MSE: 0.0043
Epoch 99/100 - MSE: 0.0043
Epoch 100/100 - MSE: 0.0042

[Training DNN1 (pretrained) with backprop]
Epoch 1/200 - Cross-entropy: 0.2937
Epoch 2/200 - Cross-entropy: 0.2264
Epoch 3/200 - Cross-entropy: 0.1982
Epoch 4/200 - Cross-entropy: 0.1799
Epoch 5/200 - Cross-entropy: 0.1665
Epoch 6/200 - Cross-entropy: 0.1567
Epoch 7/200 - Cross-entropy: 0.1482
Epoch 8/200 - Cross-entropy: 0.1422
Epoch 9/200 - Cross-entropy: 0.1361
Epoch 10/200 - Cross-entropy: 0.1307
Epoch 11/200 - Cross-entropy: 0.1262
Epoch 12/200 - Cross-entropy: 0.1223
Epoch 13/200 - Cross-entropy: 0.1189
Epoch 14/200 - Cross-entropy: 0.1150
Epoch 15/200 - Cross-entropy: 0.1123
Epoch 16/200 - Cross-entropy: 0.1087
Epoch 17/200 - Cross-entropy: 0.1059
Epoch 18/200 - Cross-entropy: 0.1035
Epoch 19/200 - Cross-entropy: 0.1012
Epoch 20/200 - Cross-entropy: 0.0986
Epoch 21/200 - Cross-entropy: 0.0963
Epoch 22/200 - Cross-entropy: 0.0946
Epoch 23/200 - Cross-entropy: 0.0922
Epoch 24/200 - Cross-entropy: 0.0905
Epoch 25/200 - Cross-entropy: 0.0886
Epoch 26/200 - Cross-entropy: 0.0868
Epoch 27/200 - Cross-entropy: 0.0858
Epoch 28/200 - Cross-entropy: 0.0837
Epoch 29/200 - Cross-entropy: 0.0826
Epoch 30/200 - Cross-entropy: 0.0806
Epoch 31/200 - Cross-entropy: 0.0795
Epoch 32/200 - Cross-entropy: 0.0780
Epoch 33/200 - Cross-entropy: 0.0770
Epoch 34/200 - Cross-entropy: 0.0754
Epoch 35/200 - Cross-entropy: 0.0740
Epoch 36/200 - Cross-entropy: 0.0731
Epoch 37/200 - Cross-entropy: 0.0717
Epoch 38/200 - Cross-entropy: 0.0707
Epoch 39/200 - Cross-entropy: 0.0695
Epoch 40/200 - Cross-entropy: 0.0685
Epoch 41/200 - Cross-entropy: 0.0674
Epoch 42/200 - Cross-entropy: 0.0665
Epoch 43/200 - Cross-entropy: 0.0656
Epoch 44/200 - Cross-entropy: 0.0651
Epoch 45/200 - Cross-entropy: 0.0638
Epoch 46/200 - Cross-entropy: 0.0629
Epoch 47/200 - Cross-entropy: 0.0620
Epoch 48/200 - Cross-entropy: 0.0613
Epoch 49/200 - Cross-entropy: 0.0607
Epoch 50/200 - Cross-entropy: 0.0596
Epoch 51/200 - Cross-entropy: 0.0588
Epoch 52/200 - Cross-entropy: 0.0580
Epoch 53/200 - Cross-entropy: 0.0573
Epoch 54/200 - Cross-entropy: 0.0569
Epoch 55/200 - Cross-entropy: 0.0561
Epoch 56/200 - Cross-entropy: 0.0553
Epoch 57/200 - Cross-entropy: 0.0543
Epoch 58/200 - Cross-entropy: 0.0538
Epoch 59/200 - Cross-entropy: 0.0531
Epoch 60/200 - Cross-entropy: 0.0526
Epoch 61/200 - Cross-entropy: 0.0522
Epoch 62/200 - Cross-entropy: 0.0511
Epoch 63/200 - Cross-entropy: 0.0504
Epoch 64/200 - Cross-entropy: 0.0499
Epoch 65/200 - Cross-entropy: 0.0492
Epoch 66/200 - Cross-entropy: 0.0489
Epoch 67/200 - Cross-entropy: 0.0482
Epoch 68/200 - Cross-entropy: 0.0477
Epoch 69/200 - Cross-entropy: 0.0470
Epoch 70/200 - Cross-entropy: 0.0465
Epoch 71/200 - Cross-entropy: 0.0461
Epoch 72/200 - Cross-entropy: 0.0455
Epoch 73/200 - Cross-entropy: 0.0450
Epoch 74/200 - Cross-entropy: 0.0448
Epoch 75/200 - Cross-entropy: 0.0444
Epoch 76/200 - Cross-entropy: 0.0435
Epoch 77/200 - Cross-entropy: 0.0430
Epoch 78/200 - Cross-entropy: 0.0428
Epoch 79/200 - Cross-entropy: 0.0422
Epoch 80/200 - Cross-entropy: 0.0418
Epoch 81/200 - Cross-entropy: 0.0415
Epoch 82/200 - Cross-entropy: 0.0408
Epoch 83/200 - Cross-entropy: 0.0405
Epoch 84/200 - Cross-entropy: 0.0401
Epoch 85/200 - Cross-entropy: 0.0397
Epoch 86/200 - Cross-entropy: 0.0391
Epoch 87/200 - Cross-entropy: 0.0387
Epoch 88/200 - Cross-entropy: 0.0384
Epoch 89/200 - Cross-entropy: 0.0380
Epoch 90/200 - Cross-entropy: 0.0378
Epoch 91/200 - Cross-entropy: 0.0373
Epoch 92/200 - Cross-entropy: 0.0368
Epoch 93/200 - Cross-entropy: 0.0366
Epoch 94/200 - Cross-entropy: 0.0362
Epoch 95/200 - Cross-entropy: 0.0358
Epoch 96/200 - Cross-entropy: 0.0355
Epoch 97/200 - Cross-entropy: 0.0350
Epoch 98/200 - Cross-entropy: 0.0347
Epoch 99/200 - Cross-entropy: 0.0345
Epoch 100/200 - Cross-entropy: 0.0341
Epoch 101/200 - Cross-entropy: 0.0337
Epoch 102/200 - Cross-entropy: 0.0334
Epoch 103/200 - Cross-entropy: 0.0331
Epoch 104/200 - Cross-entropy: 0.0328
Epoch 105/200 - Cross-entropy: 0.0325
Epoch 106/200 - Cross-entropy: 0.0322
Epoch 107/200 - Cross-entropy: 0.0318
Epoch 108/200 - Cross-entropy: 0.0314
Epoch 109/200 - Cross-entropy: 0.0311
Epoch 110/200 - Cross-entropy: 0.0309
Epoch 111/200 - Cross-entropy: 0.0305
Epoch 112/200 - Cross-entropy: 0.0302
Epoch 113/200 - Cross-entropy: 0.0299
Epoch 114/200 - Cross-entropy: 0.0298
Epoch 115/200 - Cross-entropy: 0.0295
Epoch 116/200 - Cross-entropy: 0.0293
Epoch 117/200 - Cross-entropy: 0.0289
Epoch 118/200 - Cross-entropy: 0.0286
Epoch 119/200 - Cross-entropy: 0.0283
Epoch 120/200 - Cross-entropy: 0.0281
Epoch 121/200 - Cross-entropy: 0.0279
Epoch 122/200 - Cross-entropy: 0.0276
Epoch 123/200 - Cross-entropy: 0.0272
Epoch 124/200 - Cross-entropy: 0.0271
Epoch 125/200 - Cross-entropy: 0.0268
Epoch 126/200 - Cross-entropy: 0.0265
Epoch 127/200 - Cross-entropy: 0.0263
Epoch 128/200 - Cross-entropy: 0.0260
Epoch 129/200 - Cross-entropy: 0.0258
Epoch 130/200 - Cross-entropy: 0.0256
Epoch 131/200 - Cross-entropy: 0.0255
Epoch 132/200 - Cross-entropy: 0.0252
Epoch 133/200 - Cross-entropy: 0.0249
Epoch 134/200 - Cross-entropy: 0.0246
Epoch 135/200 - Cross-entropy: 0.0244
Epoch 136/200 - Cross-entropy: 0.0241
Epoch 137/200 - Cross-entropy: 0.0239
Epoch 138/200 - Cross-entropy: 0.0239
Epoch 139/200 - Cross-entropy: 0.0236
Epoch 140/200 - Cross-entropy: 0.0233
Epoch 141/200 - Cross-entropy: 0.0231
Epoch 142/200 - Cross-entropy: 0.0228
Epoch 143/200 - Cross-entropy: 0.0226
Epoch 144/200 - Cross-entropy: 0.0223
Epoch 145/200 - Cross-entropy: 0.0223
Epoch 146/200 - Cross-entropy: 0.0220
Epoch 147/200 - Cross-entropy: 0.0217
Epoch 148/200 - Cross-entropy: 0.0215
Epoch 149/200 - Cross-entropy: 0.0213
Epoch 150/200 - Cross-entropy: 0.0211
Epoch 151/200 - Cross-entropy: 0.0210
Epoch 152/200 - Cross-entropy: 0.0207
Epoch 153/200 - Cross-entropy: 0.0206
Epoch 154/200 - Cross-entropy: 0.0204
Epoch 155/200 - Cross-entropy: 0.0203
Epoch 156/200 - Cross-entropy: 0.0200
Epoch 157/200 - Cross-entropy: 0.0199
Epoch 158/200 - Cross-entropy: 0.0197
Epoch 159/200 - Cross-entropy: 0.0195
Epoch 160/200 - Cross-entropy: 0.0193
Epoch 161/200 - Cross-entropy: 0.0192
Epoch 162/200 - Cross-entropy: 0.0190
Epoch 163/200 - Cross-entropy: 0.0188
Epoch 164/200 - Cross-entropy: 0.0187
Epoch 165/200 - Cross-entropy: 0.0185
Epoch 166/200 - Cross-entropy: 0.0183
Epoch 167/200 - Cross-entropy: 0.0182
Epoch 168/200 - Cross-entropy: 0.0180
Epoch 169/200 - Cross-entropy: 0.0179
Epoch 170/200 - Cross-entropy: 0.0176
Epoch 171/200 - Cross-entropy: 0.0176
Epoch 172/200 - Cross-entropy: 0.0174
Epoch 173/200 - Cross-entropy: 0.0173
Epoch 174/200 - Cross-entropy: 0.0171
Epoch 175/200 - Cross-entropy: 0.0170
Epoch 176/200 - Cross-entropy: 0.0168
Epoch 177/200 - Cross-entropy: 0.0167
Epoch 178/200 - Cross-entropy: 0.0166
Epoch 179/200 - Cross-entropy: 0.0163
Epoch 180/200 - Cross-entropy: 0.0163
Epoch 181/200 - Cross-entropy: 0.0161
Epoch 182/200 - Cross-entropy: 0.0159
Epoch 183/200 - Cross-entropy: 0.0159
Epoch 184/200 - Cross-entropy: 0.0157
Epoch 185/200 - Cross-entropy: 0.0155
Epoch 186/200 - Cross-entropy: 0.0155
Epoch 187/200 - Cross-entropy: 0.0153
Epoch 188/200 - Cross-entropy: 0.0152
Epoch 189/200 - Cross-entropy: 0.0150
Epoch 190/200 - Cross-entropy: 0.0150
Epoch 191/200 - Cross-entropy: 0.0148
Epoch 192/200 - Cross-entropy: 0.0147
Epoch 193/200 - Cross-entropy: 0.0147
Epoch 194/200 - Cross-entropy: 0.0145
Epoch 195/200 - Cross-entropy: 0.0143
Epoch 196/200 - Cross-entropy: 0.0142
Epoch 197/200 - Cross-entropy: 0.0142
Epoch 198/200 - Cross-entropy: 0.0141
Epoch 199/200 - Cross-entropy: 0.0139
Epoch 200/200 - Cross-entropy: 0.0137

[Training DNN2 (random init) with backprop]
Epoch 1/200 - Cross-entropy: 2.3155
Epoch 2/200 - Cross-entropy: 2.3117
Epoch 3/200 - Cross-entropy: 2.3089
Epoch 4/200 - Cross-entropy: 2.3062
Epoch 5/200 - Cross-entropy: 2.3097
Epoch 6/200 - Cross-entropy: 2.3044
Epoch 7/200 - Cross-entropy: 2.3134
Epoch 8/200 - Cross-entropy: 2.3098
Epoch 9/200 - Cross-entropy: 2.3042
Epoch 10/200 - Cross-entropy: 2.3024
Epoch 11/200 - Cross-entropy: 2.3029
Epoch 12/200 - Cross-entropy: 2.3025
Epoch 13/200 - Cross-entropy: 2.3031
Epoch 14/200 - Cross-entropy: 2.3026
Epoch 15/200 - Cross-entropy: 2.3018
Epoch 16/200 - Cross-entropy: 2.3025
Epoch 17/200 - Cross-entropy: 2.3030
Epoch 18/200 - Cross-entropy: 2.3022
Epoch 19/200 - Cross-entropy: 2.3020
Epoch 20/200 - Cross-entropy: 2.3031
Epoch 21/200 - Cross-entropy: 2.3019
Epoch 22/200 - Cross-entropy: 2.3021
Epoch 23/200 - Cross-entropy: 2.3024
Epoch 24/200 - Cross-entropy: 2.3024
Epoch 25/200 - Cross-entropy: 2.3023
Epoch 26/200 - Cross-entropy: 2.3027
Epoch 27/200 - Cross-entropy: 2.3024
Epoch 28/200 - Cross-entropy: 2.3028
Epoch 29/200 - Cross-entropy: 2.3016
Epoch 30/200 - Cross-entropy: 2.3024
Epoch 31/200 - Cross-entropy: 2.3022
Epoch 32/200 - Cross-entropy: 2.3021
Epoch 33/200 - Cross-entropy: 2.3018
Epoch 34/200 - Cross-entropy: 2.3025
Epoch 35/200 - Cross-entropy: 2.3019
Epoch 36/200 - Cross-entropy: 2.3018
Epoch 37/200 - Cross-entropy: 2.3020
Epoch 38/200 - Cross-entropy: 2.3018
Epoch 39/200 - Cross-entropy: 2.3014
Epoch 40/200 - Cross-entropy: 2.3016
Epoch 41/200 - Cross-entropy: 2.3014
Epoch 42/200 - Cross-entropy: 2.3017
Epoch 43/200 - Cross-entropy: 2.3015
Epoch 44/200 - Cross-entropy: 2.3014
Epoch 45/200 - Cross-entropy: 2.3024
Epoch 46/200 - Cross-entropy: 2.3016
Epoch 47/200 - Cross-entropy: 2.3015
Epoch 48/200 - Cross-entropy: 2.3014
Epoch 49/200 - Cross-entropy: 2.3016
Epoch 50/200 - Cross-entropy: 2.3016
Epoch 51/200 - Cross-entropy: 2.3016
Epoch 52/200 - Cross-entropy: 2.3014
Epoch 53/200 - Cross-entropy: 2.3016
Epoch 54/200 - Cross-entropy: 2.3014
Epoch 55/200 - Cross-entropy: 2.3014
Epoch 56/200 - Cross-entropy: 2.3014
Epoch 57/200 - Cross-entropy: 2.3014
Epoch 58/200 - Cross-entropy: 2.3015
Epoch 59/200 - Cross-entropy: 2.3012
Epoch 60/200 - Cross-entropy: 2.3013
Epoch 61/200 - Cross-entropy: 2.3012
Epoch 62/200 - Cross-entropy: 2.3016
Epoch 63/200 - Cross-entropy: 2.3015
Epoch 64/200 - Cross-entropy: 2.3016
Epoch 65/200 - Cross-entropy: 2.3017
Epoch 66/200 - Cross-entropy: 2.3015
Epoch 67/200 - Cross-entropy: 2.3015
Epoch 68/200 - Cross-entropy: 2.3014
Epoch 69/200 - Cross-entropy: 2.3012
Epoch 70/200 - Cross-entropy: 2.3013
Epoch 71/200 - Cross-entropy: 2.3015
Epoch 72/200 - Cross-entropy: 2.3015
Epoch 73/200 - Cross-entropy: 2.3016
Epoch 74/200 - Cross-entropy: 2.3014
Epoch 75/200 - Cross-entropy: 2.3014
Epoch 76/200 - Cross-entropy: 2.3014
Epoch 77/200 - Cross-entropy: 2.3015
Epoch 78/200 - Cross-entropy: 2.3015
Epoch 79/200 - Cross-entropy: 2.3014
Epoch 80/200 - Cross-entropy: 2.3014
Epoch 81/200 - Cross-entropy: 2.3014
Epoch 82/200 - Cross-entropy: 2.3012
Epoch 83/200 - Cross-entropy: 2.3015
Epoch 84/200 - Cross-entropy: 2.3014
Epoch 85/200 - Cross-entropy: 2.3017
Epoch 86/200 - Cross-entropy: 2.3013
Epoch 87/200 - Cross-entropy: 2.3014
Epoch 88/200 - Cross-entropy: 2.3015
Epoch 89/200 - Cross-entropy: 2.3014
Epoch 90/200 - Cross-entropy: 2.3014
Epoch 91/200 - Cross-entropy: 2.3014
Epoch 92/200 - Cross-entropy: 2.3013
Epoch 93/200 - Cross-entropy: 2.3012
Epoch 94/200 - Cross-entropy: 2.3013
Epoch 95/200 - Cross-entropy: 2.3012
Epoch 96/200 - Cross-entropy: 2.3014
Epoch 97/200 - Cross-entropy: 2.3017
Epoch 98/200 - Cross-entropy: 2.3013
Epoch 99/200 - Cross-entropy: 2.3014
Epoch 100/200 - Cross-entropy: 2.3014
Epoch 101/200 - Cross-entropy: 2.3012
Epoch 102/200 - Cross-entropy: 2.3012
Epoch 103/200 - Cross-entropy: 2.3015
Epoch 104/200 - Cross-entropy: 2.3015
Epoch 105/200 - Cross-entropy: 2.3015
Epoch 106/200 - Cross-entropy: 2.3014
Epoch 107/200 - Cross-entropy: 2.3014
Epoch 108/200 - Cross-entropy: 2.3014
Epoch 109/200 - Cross-entropy: 2.3016
Epoch 110/200 - Cross-entropy: 2.3012
Epoch 111/200 - Cross-entropy: 2.3013
Epoch 112/200 - Cross-entropy: 2.3013
Epoch 113/200 - Cross-entropy: 2.3016
Epoch 114/200 - Cross-entropy: 2.3012
Epoch 115/200 - Cross-entropy: 2.3013
Epoch 116/200 - Cross-entropy: 2.3014
Epoch 117/200 - Cross-entropy: 2.3013
Epoch 118/200 - Cross-entropy: 2.3015
Epoch 119/200 - Cross-entropy: 2.3012
Epoch 120/200 - Cross-entropy: 2.3014
Epoch 121/200 - Cross-entropy: 2.3015
Epoch 122/200 - Cross-entropy: 2.3013
Epoch 123/200 - Cross-entropy: 2.3013
Epoch 124/200 - Cross-entropy: 2.3013
Epoch 125/200 - Cross-entropy: 2.3014
Epoch 126/200 - Cross-entropy: 2.3014
Epoch 127/200 - Cross-entropy: 2.3013
Epoch 128/200 - Cross-entropy: 2.3013
Epoch 129/200 - Cross-entropy: 2.3013
Epoch 130/200 - Cross-entropy: 2.3014
Epoch 131/200 - Cross-entropy: 2.3013
Epoch 132/200 - Cross-entropy: 2.3013
Epoch 133/200 - Cross-entropy: 2.3013
Epoch 134/200 - Cross-entropy: 2.3013
Epoch 135/200 - Cross-entropy: 2.3013
Epoch 136/200 - Cross-entropy: 2.3015
Epoch 137/200 - Cross-entropy: 2.3013
Epoch 138/200 - Cross-entropy: 2.3014
Epoch 139/200 - Cross-entropy: 2.3014
Epoch 140/200 - Cross-entropy: 2.3014
Epoch 141/200 - Cross-entropy: 2.3013
Epoch 142/200 - Cross-entropy: 2.3013
Epoch 143/200 - Cross-entropy: 2.3012
Epoch 144/200 - Cross-entropy: 2.3013
Epoch 145/200 - Cross-entropy: 2.3014
Epoch 146/200 - Cross-entropy: 2.3013
Epoch 147/200 - Cross-entropy: 2.3012
Epoch 148/200 - Cross-entropy: 2.3013
Epoch 149/200 - Cross-entropy: 2.3013
Epoch 150/200 - Cross-entropy: 2.3013
Epoch 151/200 - Cross-entropy: 2.3012
Epoch 152/200 - Cross-entropy: 2.3013
Epoch 153/200 - Cross-entropy: 2.3014
Epoch 154/200 - Cross-entropy: 2.3013
Epoch 155/200 - Cross-entropy: 2.3013
Epoch 156/200 - Cross-entropy: 2.3013
Epoch 157/200 - Cross-entropy: 2.3014
Epoch 158/200 - Cross-entropy: 2.3013
Epoch 159/200 - Cross-entropy: 2.3012
Epoch 160/200 - Cross-entropy: 2.3013
Epoch 161/200 - Cross-entropy: 2.3016
Epoch 162/200 - Cross-entropy: 2.3013
Epoch 163/200 - Cross-entropy: 2.3013
Epoch 164/200 - Cross-entropy: 2.3014
Epoch 165/200 - Cross-entropy: 2.3013
Epoch 166/200 - Cross-entropy: 2.3013
Epoch 167/200 - Cross-entropy: 2.3014
Epoch 168/200 - Cross-entropy: 2.3014
Epoch 169/200 - Cross-entropy: 2.3013
Epoch 170/200 - Cross-entropy: 2.3013
Epoch 171/200 - Cross-entropy: 2.3015
Epoch 172/200 - Cross-entropy: 2.3013
Epoch 173/200 - Cross-entropy: 2.3015
Epoch 174/200 - Cross-entropy: 2.3013
Epoch 175/200 - Cross-entropy: 2.3013
Epoch 176/200 - Cross-entropy: 2.3013
Epoch 177/200 - Cross-entropy: 2.3014
Epoch 178/200 - Cross-entropy: 2.3013
Epoch 179/200 - Cross-entropy: 2.3015
Epoch 180/200 - Cross-entropy: 2.3013
Epoch 181/200 - Cross-entropy: 2.3013
Epoch 182/200 - Cross-entropy: 2.3013
Epoch 183/200 - Cross-entropy: 2.3014
Epoch 184/200 - Cross-entropy: 2.3012
Epoch 185/200 - Cross-entropy: 2.3014
Epoch 186/200 - Cross-entropy: 2.3012
Epoch 187/200 - Cross-entropy: 2.3014
Epoch 188/200 - Cross-entropy: 2.3014
Epoch 189/200 - Cross-entropy: 2.3013
Epoch 190/200 - Cross-entropy: 2.3013
Epoch 191/200 - Cross-entropy: 2.3015
Epoch 192/200 - Cross-entropy: 2.3013
Epoch 193/200 - Cross-entropy: 2.3013
Epoch 194/200 - Cross-entropy: 2.3014
Epoch 195/200 - Cross-entropy: 2.3013
Epoch 196/200 - Cross-entropy: 2.3013
Epoch 197/200 - Cross-entropy: 2.3013
Epoch 198/200 - Cross-entropy: 2.3014
Epoch 199/200 - Cross-entropy: 2.3013
Epoch 200/200 - Cross-entropy: 2.3014
Saved fig1_layers.png

=== Fig 2: neurons ===

Architecture: [784, 100, 100, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 1/100 - MSE: 0.0417
Epoch 2/100 - MSE: 0.0350
Epoch 3/100 - MSE: 0.0318
Epoch 4/100 - MSE: 0.0300
Epoch 5/100 - MSE: 0.0287
Epoch 6/100 - MSE: 0.0277
Epoch 7/100 - MSE: 0.0270
Epoch 8/100 - MSE: 0.0264
Epoch 9/100 - MSE: 0.0258
Epoch 10/100 - MSE: 0.0253
Epoch 11/100 - MSE: 0.0248
Epoch 12/100 - MSE: 0.0245
Epoch 13/100 - MSE: 0.0242
Epoch 14/100 - MSE: 0.0239
Epoch 15/100 - MSE: 0.0236
Epoch 16/100 - MSE: 0.0234
Epoch 17/100 - MSE: 0.0232
Epoch 18/100 - MSE: 0.0230
Epoch 19/100 - MSE: 0.0228
Epoch 20/100 - MSE: 0.0227
Epoch 21/100 - MSE: 0.0225
Epoch 22/100 - MSE: 0.0224
Epoch 23/100 - MSE: 0.0223
Epoch 24/100 - MSE: 0.0222
Epoch 25/100 - MSE: 0.0221
Epoch 26/100 - MSE: 0.0220
Epoch 27/100 - MSE: 0.0219
Epoch 28/100 - MSE: 0.0218
Epoch 29/100 - MSE: 0.0217
Epoch 30/100 - MSE: 0.0217
Epoch 31/100 - MSE: 0.0216
Epoch 32/100 - MSE: 0.0215
Epoch 33/100 - MSE: 0.0215
Epoch 34/100 - MSE: 0.0214
Epoch 35/100 - MSE: 0.0213
Epoch 36/100 - MSE: 0.0213
Epoch 37/100 - MSE: 0.0212
Epoch 38/100 - MSE: 0.0212
Epoch 39/100 - MSE: 0.0211
Epoch 40/100 - MSE: 0.0211
Epoch 41/100 - MSE: 0.0211
Epoch 42/100 - MSE: 0.0210
Epoch 43/100 - MSE: 0.0210
Epoch 44/100 - MSE: 0.0209
Epoch 45/100 - MSE: 0.0209
Epoch 46/100 - MSE: 0.0208
Epoch 47/100 - MSE: 0.0208
Epoch 48/100 - MSE: 0.0208
Epoch 49/100 - MSE: 0.0207
Epoch 50/100 - MSE: 0.0207
Epoch 51/100 - MSE: 0.0207
Epoch 52/100 - MSE: 0.0206
Epoch 53/100 - MSE: 0.0206
Epoch 54/100 - MSE: 0.0206
Epoch 55/100 - MSE: 0.0206
Epoch 56/100 - MSE: 0.0205
Epoch 57/100 - MSE: 0.0205
Epoch 58/100 - MSE: 0.0205
Epoch 59/100 - MSE: 0.0204
Epoch 60/100 - MSE: 0.0204
Epoch 61/100 - MSE: 0.0204
Epoch 62/100 - MSE: 0.0204
Epoch 63/100 - MSE: 0.0203
Epoch 64/100 - MSE: 0.0203
Epoch 65/100 - MSE: 0.0203
Epoch 66/100 - MSE: 0.0203
Epoch 67/100 - MSE: 0.0202
Epoch 68/100 - MSE: 0.0202
Epoch 69/100 - MSE: 0.0202
Epoch 70/100 - MSE: 0.0202
Epoch 71/100 - MSE: 0.0202
Epoch 72/100 - MSE: 0.0202
Epoch 73/100 - MSE: 0.0201
Epoch 74/100 - MSE: 0.0201
Epoch 75/100 - MSE: 0.0201
Epoch 76/100 - MSE: 0.0201
Epoch 77/100 - MSE: 0.0201
Epoch 78/100 - MSE: 0.0201
Epoch 79/100 - MSE: 0.0200
Epoch 80/100 - MSE: 0.0200
Epoch 81/100 - MSE: 0.0200
Epoch 82/100 - MSE: 0.0200
Epoch 83/100 - MSE: 0.0200
Epoch 84/100 - MSE: 0.0200
Epoch 85/100 - MSE: 0.0200
Epoch 86/100 - MSE: 0.0199
Epoch 87/100 - MSE: 0.0199
Epoch 88/100 - MSE: 0.0199
Epoch 89/100 - MSE: 0.0199
Epoch 90/100 - MSE: 0.0199
Epoch 91/100 - MSE: 0.0199
Epoch 92/100 - MSE: 0.0199
Epoch 93/100 - MSE: 0.0199
Epoch 94/100 - MSE: 0.0198
Epoch 95/100 - MSE: 0.0199
Epoch 96/100 - MSE: 0.0198
Epoch 97/100 - MSE: 0.0198
Epoch 98/100 - MSE: 0.0198
Epoch 99/100 - MSE: 0.0198
Epoch 100/100 - MSE: 0.0198

--- Training RBM layer 2/2 ---
Epoch 1/100 - MSE: 0.1019
Epoch 2/100 - MSE: 0.0753
Epoch 3/100 - MSE: 0.0623
Epoch 4/100 - MSE: 0.0544
Epoch 5/100 - MSE: 0.0493
Epoch 6/100 - MSE: 0.0456
Epoch 7/100 - MSE: 0.0429
Epoch 8/100 - MSE: 0.0407
Epoch 9/100 - MSE: 0.0391
Epoch 10/100 - MSE: 0.0377
Epoch 11/100 - MSE: 0.0366
Epoch 12/100 - MSE: 0.0355
Epoch 13/100 - MSE: 0.0345
Epoch 14/100 - MSE: 0.0338
Epoch 15/100 - MSE: 0.0331
Epoch 16/100 - MSE: 0.0325
Epoch 17/100 - MSE: 0.0319
Epoch 18/100 - MSE: 0.0314
Epoch 19/100 - MSE: 0.0309
Epoch 20/100 - MSE: 0.0307
Epoch 21/100 - MSE: 0.0303
Epoch 22/100 - MSE: 0.0299
Epoch 23/100 - MSE: 0.0295
Epoch 24/100 - MSE: 0.0294
Epoch 25/100 - MSE: 0.0289
Epoch 26/100 - MSE: 0.0288
Epoch 27/100 - MSE: 0.0286
Epoch 28/100 - MSE: 0.0285
Epoch 29/100 - MSE: 0.0281
Epoch 30/100 - MSE: 0.0278
Epoch 31/100 - MSE: 0.0278
Epoch 32/100 - MSE: 0.0277
Epoch 33/100 - MSE: 0.0275
Epoch 34/100 - MSE: 0.0273
Epoch 35/100 - MSE: 0.0271
Epoch 36/100 - MSE: 0.0270
Epoch 37/100 - MSE: 0.0269
Epoch 38/100 - MSE: 0.0269
Epoch 39/100 - MSE: 0.0266
Epoch 40/100 - MSE: 0.0264
Epoch 41/100 - MSE: 0.0265
Epoch 42/100 - MSE: 0.0262
Epoch 43/100 - MSE: 0.0261
Epoch 44/100 - MSE: 0.0262
Epoch 45/100 - MSE: 0.0259
Epoch 46/100 - MSE: 0.0259
Epoch 47/100 - MSE: 0.0257
Epoch 48/100 - MSE: 0.0257
Epoch 49/100 - MSE: 0.0257
Epoch 50/100 - MSE: 0.0256
Epoch 51/100 - MSE: 0.0256
Epoch 52/100 - MSE: 0.0254
Epoch 53/100 - MSE: 0.0252
Epoch 54/100 - MSE: 0.0252
Epoch 55/100 - MSE: 0.0252
Epoch 56/100 - MSE: 0.0251
Epoch 57/100 - MSE: 0.0250
Epoch 58/100 - MSE: 0.0249
Epoch 59/100 - MSE: 0.0249
Epoch 60/100 - MSE: 0.0248
Epoch 61/100 - MSE: 0.0248
Epoch 62/100 - MSE: 0.0248
Epoch 63/100 - MSE: 0.0248
Epoch 64/100 - MSE: 0.0247
Epoch 65/100 - MSE: 0.0247
Epoch 66/100 - MSE: 0.0246
Epoch 67/100 - MSE: 0.0246
Epoch 68/100 - MSE: 0.0245
Epoch 69/100 - MSE: 0.0244
Epoch 70/100 - MSE: 0.0244
Epoch 71/100 - MSE: 0.0243
Epoch 72/100 - MSE: 0.0245
Epoch 73/100 - MSE: 0.0243
Epoch 74/100 - MSE: 0.0244
Epoch 75/100 - MSE: 0.0242
Epoch 76/100 - MSE: 0.0242
Epoch 77/100 - MSE: 0.0242
Epoch 78/100 - MSE: 0.0240
Epoch 79/100 - MSE: 0.0240
Epoch 80/100 - MSE: 0.0240
Epoch 81/100 - MSE: 0.0240
Epoch 82/100 - MSE: 0.0239
Epoch 83/100 - MSE: 0.0239
Epoch 84/100 - MSE: 0.0238
Epoch 85/100 - MSE: 0.0237
Epoch 86/100 - MSE: 0.0239
Epoch 87/100 - MSE: 0.0236
Epoch 88/100 - MSE: 0.0237
Epoch 89/100 - MSE: 0.0237
Epoch 90/100 - MSE: 0.0236
Epoch 91/100 - MSE: 0.0236
Epoch 92/100 - MSE: 0.0236
