Job ID : 16768
Node   : ensta-l40s02
GPU    : NVIDIA L40S
Date   : sam. 21 mars 2026 01:26:16 CET
PyTorch version: 2.9.1+cu128
CUDA available : True
CUDA device    : NVIDIA L40S
Using device: cuda
Train: torch.Size([60000, 784]), Test: torch.Size([10000, 784])

=== Fig 1: layers ===

Architecture: [784, 200, 200, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 15/200 - Cross-entropy: 2.3053
Epoch 16/200 - Cross-entropy: 2.3019
Epoch 17/200 - Cross-entropy: 2.3025
Epoch 18/200 - Cross-entropy: 2.3014
Epoch 19/200 - Cross-entropy: 2.3023
Epoch 20/200 - Cross-entropy: 2.3029
Epoch 21/200 - Cross-entropy: 2.3017
Epoch 22/200 - Cross-entropy: 2.3018
Epoch 23/200 - Cross-entropy: 2.3034
Epoch 24/200 - Cross-entropy: 2.3022
Epoch 25/200 - Cross-entropy: 2.3017
Epoch 26/200 - Cross-entropy: 2.3016
Epoch 27/200 - Cross-entropy: 2.3018
Epoch 28/200 - Cross-entropy: 2.3026
Epoch 29/200 - Cross-entropy: 2.3018
Epoch 30/200 - Cross-entropy: 2.3014
Epoch 31/200 - Cross-entropy: 2.3022
Epoch 32/200 - Cross-entropy: 2.3019
Epoch 33/200 - Cross-entropy: 2.3020
Epoch 34/200 - Cross-entropy: 2.3015
Epoch 35/200 - Cross-entropy: 2.3018
Epoch 36/200 - Cross-entropy: 2.3017
Epoch 37/200 - Cross-entropy: 2.3018
Epoch 38/200 - Cross-entropy: 2.3022
Epoch 39/200 - Cross-entropy: 2.3021
Epoch 40/200 - Cross-entropy: 2.3016
Epoch 41/200 - Cross-entropy: 2.3015
Epoch 42/200 - Cross-entropy: 2.3015
Epoch 43/200 - Cross-entropy: 2.3018
Epoch 44/200 - Cross-entropy: 2.3014
Epoch 45/200 - Cross-entropy: 2.3015
Epoch 46/200 - Cross-entropy: 2.3017
Epoch 47/200 - Cross-entropy: 2.3013
Epoch 48/200 - Cross-entropy: 2.3015
Epoch 49/200 - Cross-entropy: 2.3015
Epoch 50/200 - Cross-entropy: 2.3016
Epoch 51/200 - Cross-entropy: 2.3018
Epoch 52/200 - Cross-entropy: 2.3016
Epoch 53/200 - Cross-entropy: 2.3015
Epoch 54/200 - Cross-entropy: 2.3014
Epoch 55/200 - Cross-entropy: 2.3015
Epoch 56/200 - Cross-entropy: 2.3014
Epoch 57/200 - Cross-entropy: 2.3013
Epoch 58/200 - Cross-entropy: 2.3015
Epoch 59/200 - Cross-entropy: 2.3015
Epoch 60/200 - Cross-entropy: 2.3015
Epoch 61/200 - Cross-entropy: 2.3017
Epoch 62/200 - Cross-entropy: 2.3015
Epoch 63/200 - Cross-entropy: 2.3014
Epoch 64/200 - Cross-entropy: 2.3013
Epoch 65/200 - Cross-entropy: 2.3015
Epoch 66/200 - Cross-entropy: 2.3013
Epoch 67/200 - Cross-entropy: 2.3017
Epoch 68/200 - Cross-entropy: 2.3016
Epoch 69/200 - Cross-entropy: 2.3014
Epoch 70/200 - Cross-entropy: 2.3015
Epoch 71/200 - Cross-entropy: 2.3014
Epoch 72/200 - Cross-entropy: 2.3014
Epoch 73/200 - Cross-entropy: 2.3015
Epoch 74/200 - Cross-entropy: 2.3017
Epoch 75/200 - Cross-entropy: 2.3014
Epoch 76/200 - Cross-entropy: 2.3015
Epoch 77/200 - Cross-entropy: 2.3018
Epoch 78/200 - Cross-entropy: 2.3014
Epoch 79/200 - Cross-entropy: 2.3014
Epoch 80/200 - Cross-entropy: 2.3013
Epoch 81/200 - Cross-entropy: 2.3013
Epoch 82/200 - Cross-entropy: 2.3014
Epoch 83/200 - Cross-entropy: 2.3013
Epoch 84/200 - Cross-entropy: 2.3015
Epoch 85/200 - Cross-entropy: 2.3014
Epoch 86/200 - Cross-entropy: 2.3015
Epoch 87/200 - Cross-entropy: 2.3014
Epoch 88/200 - Cross-entropy: 2.3013
Epoch 89/200 - Cross-entropy: 2.3014
Epoch 90/200 - Cross-entropy: 2.3012
Epoch 91/200 - Cross-entropy: 2.3013
Epoch 92/200 - Cross-entropy: 2.3014
Epoch 93/200 - Cross-entropy: 2.3013
Epoch 94/200 - Cross-entropy: 2.3015
Epoch 95/200 - Cross-entropy: 2.3014
Epoch 96/200 - Cross-entropy: 2.3015
Epoch 97/200 - Cross-entropy: 2.3015
Epoch 98/200 - Cross-entropy: 2.3013
Epoch 99/200 - Cross-entropy: 2.3013
Epoch 100/200 - Cross-entropy: 2.3012
Epoch 101/200 - Cross-entropy: 2.3013
Epoch 102/200 - Cross-entropy: 2.3013
Epoch 103/200 - Cross-entropy: 2.3016
Epoch 104/200 - Cross-entropy: 2.3014
Epoch 105/200 - Cross-entropy: 2.3014
Epoch 106/200 - Cross-entropy: 2.3013
Epoch 107/200 - Cross-entropy: 2.3013
Epoch 108/200 - Cross-entropy: 2.3016
Epoch 109/200 - Cross-entropy: 2.3014
Epoch 110/200 - Cross-entropy: 2.3014
Epoch 111/200 - Cross-entropy: 2.3014
Epoch 112/200 - Cross-entropy: 2.3013
Epoch 113/200 - Cross-entropy: 2.3012
Epoch 114/200 - Cross-entropy: 2.3016
Epoch 115/200 - Cross-entropy: 2.3012
Epoch 116/200 - Cross-entropy: 2.3013
Epoch 117/200 - Cross-entropy: 2.3013
Epoch 118/200 - Cross-entropy: 2.3013
Epoch 119/200 - Cross-entropy: 2.3013
Epoch 120/200 - Cross-entropy: 2.3014
Epoch 121/200 - Cross-entropy: 2.3014
Epoch 122/200 - Cross-entropy: 2.3018
Epoch 123/200 - Cross-entropy: 2.3014
Epoch 124/200 - Cross-entropy: 2.3013
Epoch 125/200 - Cross-entropy: 2.3013
Epoch 126/200 - Cross-entropy: 2.3015
Epoch 127/200 - Cross-entropy: 2.3013
Epoch 128/200 - Cross-entropy: 2.3012
Epoch 129/200 - Cross-entropy: 2.3013
Epoch 130/200 - Cross-entropy: 2.3014
Epoch 131/200 - Cross-entropy: 2.3012
Epoch 132/200 - Cross-entropy: 2.3013
Epoch 133/200 - Cross-entropy: 2.3016
Epoch 134/200 - Cross-entropy: 2.3012
Epoch 135/200 - Cross-entropy: 2.3014
Epoch 136/200 - Cross-entropy: 2.3013
Epoch 137/200 - Cross-entropy: 2.3012
Epoch 138/200 - Cross-entropy: 2.3013
Epoch 139/200 - Cross-entropy: 2.3013
Epoch 140/200 - Cross-entropy: 2.3013
Epoch 141/200 - Cross-entropy: 2.3014
Epoch 142/200 - Cross-entropy: 2.3013
Epoch 143/200 - Cross-entropy: 2.3013
Epoch 144/200 - Cross-entropy: 2.3013
Epoch 145/200 - Cross-entropy: 2.3014
Epoch 146/200 - Cross-entropy: 2.3013
Epoch 147/200 - Cross-entropy: 2.3012
Epoch 148/200 - Cross-entropy: 2.3013
Epoch 149/200 - Cross-entropy: 2.3012
Epoch 150/200 - Cross-entropy: 2.3014
Epoch 151/200 - Cross-entropy: 2.3016
Epoch 152/200 - Cross-entropy: 2.3013
Epoch 153/200 - Cross-entropy: 2.3013
Epoch 154/200 - Cross-entropy: 2.3014
Epoch 155/200 - Cross-entropy: 2.3014
Epoch 156/200 - Cross-entropy: 2.3015
Epoch 157/200 - Cross-entropy: 2.3013
Epoch 158/200 - Cross-entropy: 2.3013
Epoch 159/200 - Cross-entropy: 2.3013
Epoch 160/200 - Cross-entropy: 2.3015
Epoch 161/200 - Cross-entropy: 2.3013
Epoch 162/200 - Cross-entropy: 2.3014
Epoch 163/200 - Cross-entropy: 2.3013
Epoch 164/200 - Cross-entropy: 2.3014
Epoch 165/200 - Cross-entropy: 2.3013
Epoch 166/200 - Cross-entropy: 2.3013
Epoch 167/200 - Cross-entropy: 2.3013
Epoch 168/200 - Cross-entropy: 2.3013
Epoch 169/200 - Cross-entropy: 2.3012
Epoch 170/200 - Cross-entropy: 2.3013
Epoch 171/200 - Cross-entropy: 2.3014
Epoch 172/200 - Cross-entropy: 2.3013
Epoch 173/200 - Cross-entropy: 2.3013
Epoch 174/200 - Cross-entropy: 2.3013
Epoch 175/200 - Cross-entropy: 2.3014
Epoch 176/200 - Cross-entropy: 2.3013
Epoch 177/200 - Cross-entropy: 2.3013
Epoch 178/200 - Cross-entropy: 2.3013
Epoch 179/200 - Cross-entropy: 2.3012
Epoch 180/200 - Cross-entropy: 2.3014
Epoch 181/200 - Cross-entropy: 2.3013
Epoch 182/200 - Cross-entropy: 2.3014
Epoch 183/200 - Cross-entropy: 2.3013
Epoch 184/200 - Cross-entropy: 2.3013
Epoch 185/200 - Cross-entropy: 2.3015
Epoch 186/200 - Cross-entropy: 2.3012
Epoch 187/200 - Cross-entropy: 2.3013
Epoch 188/200 - Cross-entropy: 2.3013
Epoch 189/200 - Cross-entropy: 2.3012
Epoch 190/200 - Cross-entropy: 2.3013
Epoch 191/200 - Cross-entropy: 2.3013
Epoch 192/200 - Cross-entropy: 2.3013
Epoch 193/200 - Cross-entropy: 2.3014
Epoch 194/200 - Cross-entropy: 2.3013
Epoch 195/200 - Cross-entropy: 2.3014
Epoch 196/200 - Cross-entropy: 2.3013
Epoch 197/200 - Cross-entropy: 2.3013
Epoch 198/200 - Cross-entropy: 2.3013
Epoch 199/200 - Cross-entropy: 2.3013
Epoch 200/200 - Cross-entropy: 2.3012
Saved fig1_layers.png + loss curves

=== Fig 2: neurons ===

Architecture: [784, 100, 100, 10]

[Pretraining DNN1]

--- Training RBM layer 1/2 ---
Epoch 1/100 - MSE: 0.0419
Epoch 2/100 - MSE: 0.0351
Epoch 3/100 - MSE: 0.0320
Epoch 4/100 - MSE: 0.0301
Epoch 5/100 - MSE: 0.0287
Epoch 6/100 - MSE: 0.0277
Epoch 7/100 - MSE: 0.0269
Epoch 8/100 - MSE: 0.0262
Epoch 9/100 - MSE: 0.0257
Epoch 10/100 - MSE: 0.0253
Epoch 11/100 - MSE: 0.0248
Epoch 12/100 - MSE: 0.0245
Epoch 13/100 - MSE: 0.0241
Epoch 14/100 - MSE: 0.0238
Epoch 15/100 - MSE: 0.0235
Epoch 16/100 - MSE: 0.0233
Epoch 17/100 - MSE: 0.0231
Epoch 18/100 - MSE: 0.0229
Epoch 19/100 - MSE: 0.0227
Epoch 20/100 - MSE: 0.0226
Epoch 21/100 - MSE: 0.0224
Epoch 22/100 - MSE: 0.0223
Epoch 23/100 - MSE: 0.0221
Epoch 24/100 - MSE: 0.0221
Epoch 25/100 - MSE: 0.0219
Epoch 26/100 - MSE: 0.0218
Epoch 27/100 - MSE: 0.0218
Epoch 28/100 - MSE: 0.0217
Epoch 29/100 - MSE: 0.0216
Epoch 30/100 - MSE: 0.0215
Epoch 31/100 - MSE: 0.0215
Epoch 32/100 - MSE: 0.0214
Epoch 33/100 - MSE: 0.0214
Epoch 34/100 - MSE: 0.0213
Epoch 35/100 - MSE: 0.0212
Epoch 36/100 - MSE: 0.0212
Epoch 37/100 - MSE: 0.0211
Epoch 38/100 - MSE: 0.0211
Epoch 39/100 - MSE: 0.0210
Epoch 40/100 - MSE: 0.0210
Epoch 41/100 - MSE: 0.0209
Epoch 42/100 - MSE: 0.0209
Epoch 43/100 - MSE: 0.0208
Epoch 44/100 - MSE: 0.0208
Epoch 45/100 - MSE: 0.0208
Epoch 46/100 - MSE: 0.0207
Epoch 47/100 - MSE: 0.0207
Epoch 48/100 - MSE: 0.0206
Epoch 49/100 - MSE: 0.0206
Epoch 50/100 - MSE: 0.0206
Epoch 51/100 - MSE: 0.0206
Epoch 52/100 - MSE: 0.0205
Epoch 53/100 - MSE: 0.0205
Epoch 54/100 - MSE: 0.0204
Epoch 55/100 - MSE: 0.0204
Epoch 56/100 - MSE: 0.0204
Epoch 57/100 - MSE: 0.0204
Epoch 58/100 - MSE: 0.0203
Epoch 59/100 - MSE: 0.0204
Epoch 60/100 - MSE: 0.0203
Epoch 61/100 - MSE: 0.0203
Epoch 62/100 - MSE: 0.0203
Epoch 63/100 - MSE: 0.0202
Epoch 64/100 - MSE: 0.0202
Epoch 65/100 - MSE: 0.0202
Epoch 66/100 - MSE: 0.0201
Epoch 67/100 - MSE: 0.0201
Epoch 68/100 - MSE: 0.0201
Epoch 69/100 - MSE: 0.0201
Epoch 70/100 - MSE: 0.0201
Epoch 71/100 - MSE: 0.0200
Epoch 72/100 - MSE: 0.0200
Epoch 73/100 - MSE: 0.0200
Epoch 74/100 - MSE: 0.0200
Epoch 75/100 - MSE: 0.0200
Epoch 76/100 - MSE: 0.0200
Epoch 77/100 - MSE: 0.0199
Epoch 78/100 - MSE: 0.0199
Epoch 79/100 - MSE: 0.0199
Epoch 80/100 - MSE: 0.0199
Epoch 81/100 - MSE: 0.0199
Epoch 82/100 - MSE: 0.0199
Epoch 83/100 - MSE: 0.0199
Epoch 84/100 - MSE: 0.0199
Epoch 85/100 - MSE: 0.0199
Epoch 86/100 - MSE: 0.0198
Epoch 87/100 - MSE: 0.0198
Epoch 88/100 - MSE: 0.0198
Epoch 89/100 - MSE: 0.0198
Epoch 90/100 - MSE: 0.0198
Epoch 91/100 - MSE: 0.0198
Epoch 92/100 - MSE: 0.0198
Epoch 93/100 - MSE: 0.0198
Epoch 94/100 - MSE: 0.0197
Epoch 95/100 - MSE: 0.0197
Epoch 96/100 - MSE: 0.0197
Epoch 97/100 - MSE: 0.0197
Epoch 98/100 - MSE: 0.0197
Epoch 99/100 - MSE: 0.0197
Epoch 100/100 - MSE: 0.0197

--- Training RBM layer 2/2 ---
Epoch 1/100 - MSE: 0.1013
Epoch 2/100 - MSE: 0.0752
Epoch 3/100 - MSE: 0.0627
Epoch 4/100 - MSE: 0.0549
Epoch 5/100 - MSE: 0.0494
Epoch 6/100 - MSE: 0.0455
Epoch 7/100 - MSE: 0.0429
Epoch 8/100 - MSE: 0.0405
Epoch 9/100 - MSE: 0.0389
Epoch 10/100 - MSE: 0.0374
Epoch 11/100 - MSE: 0.0364
Epoch 12/100 - MSE: 0.0354
Epoch 13/100 - MSE: 0.0344
Epoch 14/100 - MSE: 0.0337
Epoch 15/100 - MSE: 0.0332
Epoch 16/100 - MSE: 0.0324
Epoch 17/100 - MSE: 0.0320
Epoch 18/100 - MSE: 0.0314
Epoch 19/100 - MSE: 0.0312
Epoch 20/100 - MSE: 0.0307
Epoch 21/100 - MSE: 0.0302
Epoch 22/100 - MSE: 0.0300
Epoch 23/100 - MSE: 0.0297
Epoch 24/100 - MSE: 0.0294
Epoch 25/100 - MSE: 0.0291
Epoch 26/100 - MSE: 0.0287
Epoch 27/100 - MSE: 0.0285
Epoch 28/100 - MSE: 0.0283
Epoch 29/100 - MSE: 0.0282
Epoch 30/100 - MSE: 0.0281
Epoch 31/100 - MSE: 0.0278
Epoch 32/100 - MSE: 0.0276
Epoch 33/100 - MSE: 0.0275
Epoch 34/100 - MSE: 0.0272
Epoch 35/100 - MSE: 0.0272
Epoch 36/100 - MSE: 0.0270
Epoch 37/100 - MSE: 0.0269
Epoch 38/100 - MSE: 0.0268
Epoch 39/100 - MSE: 0.0267
Epoch 40/100 - MSE: 0.0264
Epoch 41/100 - MSE: 0.0265
Epoch 42/100 - MSE: 0.0262
Epoch 43/100 - MSE: 0.0261
Epoch 44/100 - MSE: 0.0261
Epoch 45/100 - MSE: 0.0259
Epoch 46/100 - MSE: 0.0259
Epoch 47/100 - MSE: 0.0257
Epoch 48/100 - MSE: 0.0257
Epoch 49/100 - MSE: 0.0256
Epoch 50/100 - MSE: 0.0257
Epoch 51/100 - MSE: 0.0255
Epoch 52/100 - MSE: 0.0253
Epoch 53/100 - MSE: 0.0254
Epoch 54/100 - MSE: 0.0253
Epoch 55/100 - MSE: 0.0252
Epoch 56/100 - MSE: 0.0251
Epoch 57/100 - MSE: 0.0251
Epoch 58/100 - MSE: 0.0251
Epoch 59/100 - MSE: 0.0249
Epoch 60/100 - MSE: 0.0248
Epoch 61/100 - MSE: 0.0247
Epoch 62/100 - MSE: 0.0248
Epoch 63/100 - MSE: 0.0248
Epoch 64/100 - MSE: 0.0246
Epoch 65/100 - MSE: 0.0247
Epoch 66/100 - MSE: 0.0246
Epoch 67/100 - MSE: 0.0245
Epoch 68/100 - MSE: 0.0244
Epoch 69/100 - MSE: 0.0243
Epoch 70/100 - MSE: 0.0244
Epoch 71/100 - MSE: 0.0243
Epoch 72/100 - MSE: 0.0243
Epoch 73/100 - MSE: 0.0242
Epoch 74/100 - MSE: 0.0241
Epoch 75/100 - MSE: 0.0241
Epoch 76/100 - MSE: 0.0240
Epoch 77/100 - MSE: 0.0241
Epoch 78/100 - MSE: 0.0239
Epoch 79/100 - MSE: 0.0239
Epoch 80/100 - MSE: 0.0239
Epoch 81/100 - MSE: 0.0238
Epoch 82/100 - MSE: 0.0239
Epoch 83/100 - MSE: 0.0238
Epoch 84/100 - MSE: 0.0236
Epoch 85/100 - MSE: 0.0237
Epoch 86/100 - MSE: 0.0236
Epoch 87/100 - MSE: 0.0237
Epoch 88/100 - MSE: 0.0237
Epoch 89/100 - MSE: 0.0234
Epoch 90/100 - MSE: 0.0235
Epoch 91/100 - MSE: 0.0235
Epoch 92/100 - MSE: 0.0235
Epoch 93/100 - MSE: 0.0234
Epoch 94/100 - MSE: 0.0234
Epoch 95/100 - MSE: 0.0234
Epoch 96/100 - MSE: 0.0234
Epoch 97/100 - MSE: 0.0234
Epoch 98/100 - MSE: 0.0233
Epoch 99/100 - MSE: 0.0233
Epoch 100/100 - MSE: 0.0233

[Training DNN1 (pretrained) with backprop]
Epoch 1/200 - Cross-entropy: 0.4286
Epoch 2/200 - Cross-entropy: 0.3432
Epoch 3/200 - Cross-entropy: 0.3063
Epoch 4/200 - Cross-entropy: 0.2845
Epoch 5/200 - Cross-entropy: 0.2671
Epoch 6/200 - Cross-entropy: 0.2549
Epoch 7/200 - Cross-entropy: 0.2438
Epoch 8/200 - Cross-entropy: 0.2346
Epoch 9/200 - Cross-entropy: 0.2274
Epoch 10/200 - Cross-entropy: 0.2203
Epoch 11/200 - Cross-entropy: 0.2136
Epoch 12/200 - Cross-entropy: 0.2086
Epoch 13/200 - Cross-entropy: 0.2033
Epoch 14/200 - Cross-entropy: 0.1978
Epoch 15/200 - Cross-entropy: 0.1936
Epoch 16/200 - Cross-entropy: 0.1894
Epoch 17/200 - Cross-entropy: 0.1853
Epoch 18/200 - Cross-entropy: 0.1823
Epoch 19/200 - Cross-entropy: 0.1785
Epoch 20/200 - Cross-entropy: 0.1749
Epoch 21/200 - Cross-entropy: 0.1719
Epoch 22/200 - Cross-entropy: 0.1687
Epoch 23/200 - Cross-entropy: 0.1660
Epoch 24/200 - Cross-entropy: 0.1632
Epoch 25/200 - Cross-entropy: 0.1607
Epoch 26/200 - Cross-entropy: 0.1582
Epoch 27/200 - Cross-entropy: 0.1559
Epoch 28/200 - Cross-entropy: 0.1535
Epoch 29/200 - Cross-entropy: 0.1512
Epoch 30/200 - Cross-entropy: 0.1494
Epoch 31/200 - Cross-entropy: 0.1471
Epoch 32/200 - Cross-entropy: 0.1453
Epoch 33/200 - Cross-entropy: 0.1433
Epoch 34/200 - Cross-entropy: 0.1414
Epoch 35/200 - Cross-entropy: 0.1393
Epoch 36/200 - Cross-entropy: 0.1375
Epoch 37/200 - Cross-entropy: 0.1358
Epoch 38/200 - Cross-entropy: 0.1342
Epoch 39/200 - Cross-entropy: 0.1326
Epoch 40/200 - Cross-entropy: 0.1311
Epoch 41/200 - Cross-entropy: 0.1293
Epoch 42/200 - Cross-entropy: 0.1279
Epoch 43/200 - Cross-entropy: 0.1263
Epoch 44/200 - Cross-entropy: 0.1249
Epoch 45/200 - Cross-entropy: 0.1236
Epoch 46/200 - Cross-entropy: 0.1222
Epoch 47/200 - Cross-entropy: 0.1208
Epoch 48/200 - Cross-entropy: 0.1195
Epoch 49/200 - Cross-entropy: 0.1182
Epoch 50/200 - Cross-entropy: 0.1169
Epoch 51/200 - Cross-entropy: 0.1158
Epoch 52/200 - Cross-entropy: 0.1145
Epoch 53/200 - Cross-entropy: 0.1137
Epoch 54/200 - Cross-entropy: 0.1122
Epoch 55/200 - Cross-entropy: 0.1113
Epoch 56/200 - Cross-entropy: 0.1101
Epoch 57/200 - Cross-entropy: 0.1091
Epoch 58/200 - Cross-entropy: 0.1079
Epoch 59/200 - Cross-entropy: 0.1070
Epoch 60/200 - Cross-entropy: 0.1059
Epoch 61/200 - Cross-entropy: 0.1048
Epoch 62/200 - Cross-entropy: 0.1039
Epoch 63/200 - Cross-entropy: 0.1031
Epoch 64/200 - Cross-entropy: 0.1019
Epoch 65/200 - Cross-entropy: 0.1010
Epoch 66/200 - Cross-entropy: 0.1002
Epoch 67/200 - Cross-entropy: 0.0992
Epoch 68/200 - Cross-entropy: 0.0984
Epoch 69/200 - Cross-entropy: 0.0975
Epoch 70/200 - Cross-entropy: 0.0968
Epoch 71/200 - Cross-entropy: 0.0960
Epoch 72/200 - Cross-entropy: 0.0952
Epoch 73/200 - Cross-entropy: 0.0945
Epoch 74/200 - Cross-entropy: 0.0937
Epoch 75/200 - Cross-entropy: 0.0926
Epoch 76/200 - Cross-entropy: 0.0920
Epoch 77/200 - Cross-entropy: 0.0911
Epoch 78/200 - Cross-entropy: 0.0904
Epoch 79/200 - Cross-entropy: 0.0897
Epoch 80/200 - Cross-entropy: 0.0891
Epoch 81/200 - Cross-entropy: 0.0884
Epoch 82/200 - Cross-entropy: 0.0877
Epoch 83/200 - Cross-entropy: 0.0869
Epoch 84/200 - Cross-entropy: 0.0861
Epoch 85/200 - Cross-entropy: 0.0855
Epoch 86/200 - Cross-entropy: 0.0847
Epoch 87/200 - Cross-entropy: 0.0841
Epoch 88/200 - Cross-entropy: 0.0836
Epoch 89/200 - Cross-entropy: 0.0828
Epoch 90/200 - Cross-entropy: 0.0824
Epoch 91/200 - Cross-entropy: 0.0819
Epoch 92/200 - Cross-entropy: 0.0809
Epoch 93/200 - Cross-entropy: 0.0806
Epoch 94/200 - Cross-entropy: 0.0798
Epoch 95/200 - Cross-entropy: 0.0793
Epoch 96/200 - Cross-entropy: 0.0786
Epoch 97/200 - Cross-entropy: 0.0783
Epoch 98/200 - Cross-entropy: 0.0777
Epoch 99/200 - Cross-entropy: 0.0770
Epoch 100/200 - Cross-entropy: 0.0765
Epoch 101/200 - Cross-entropy: 0.0760
Epoch 102/200 - Cross-entropy: 0.0754
Epoch 103/200 - Cross-entropy: 0.0748
Epoch 104/200 - Cross-entropy: 0.0743
Epoch 105/200 - Cross-entropy: 0.0737
Epoch 106/200 - Cross-entropy: 0.0732
Epoch 107/200 - Cross-entropy: 0.0727
Epoch 108/200 - Cross-entropy: 0.0723
Epoch 109/200 - Cross-entropy: 0.0717
Epoch 110/200 - Cross-entropy: 0.0712
Epoch 111/200 - Cross-entropy: 0.0707
Epoch 112/200 - Cross-entropy: 0.0701
Epoch 113/200 - Cross-entropy: 0.0698
Epoch 114/200 - Cross-entropy: 0.0693
Epoch 115/200 - Cross-entropy: 0.0689
Epoch 116/200 - Cross-entropy: 0.0685
Epoch 117/200 - Cross-entropy: 0.0679
Epoch 118/200 - Cross-entropy: 0.0674
Epoch 119/200 - Cross-entropy: 0.0670
Epoch 120/200 - Cross-entropy: 0.0666
Epoch 121/200 - Cross-entropy: 0.0661
Epoch 122/200 - Cross-entropy: 0.0657
Epoch 123/200 - Cross-entropy: 0.0652
Epoch 124/200 - Cross-entropy: 0.0648
Epoch 125/200 - Cross-entropy: 0.0644
Epoch 126/200 - Cross-entropy: 0.0639
Epoch 127/200 - Cross-entropy: 0.0636
Epoch 128/200 - Cross-entropy: 0.0630
Epoch 129/200 - Cross-entropy: 0.0627
Epoch 130/200 - Cross-entropy: 0.0623
Epoch 131/200 - Cross-entropy: 0.0619
Epoch 132/200 - Cross-entropy: 0.0617
Epoch 133/200 - Cross-entropy: 0.0611
Epoch 134/200 - Cross-entropy: 0.0608
Epoch 135/200 - Cross-entropy: 0.0604
Epoch 136/200 - Cross-entropy: 0.0599
Epoch 137/200 - Cross-entropy: 0.0596
Epoch 138/200 - Cross-entropy: 0.0592
Epoch 139/200 - Cross-entropy: 0.0590
Epoch 140/200 - Cross-entropy: 0.0584
Epoch 141/200 - Cross-entropy: 0.0581
Epoch 142/200 - Cross-entropy: 0.0577
Epoch 143/200 - Cross-entropy: 0.0574
Epoch 144/200 - Cross-entropy: 0.0571
Epoch 145/200 - Cross-entropy: 0.0568
Epoch 146/200 - Cross-entropy: 0.0564
Epoch 147/200 - Cross-entropy: 0.0560
Epoch 148/200 - Cross-entropy: 0.0558
Epoch 149/200 - Cross-entropy: 0.0554
Epoch 150/200 - Cross-entropy: 0.0551
Epoch 151/200 - Cross-entropy: 0.0546
Epoch 152/200 - Cross-entropy: 0.0543
Epoch 153/200 - Cross-entropy: 0.0540
Epoch 154/200 - Cross-entropy: 0.0536
Epoch 155/200 - Cross-entropy: 0.0534
Epoch 156/200 - Cross-entropy: 0.0530
Epoch 157/200 - Cross-entropy: 0.0527
Epoch 158/200 - Cross-entropy: 0.0524
Epoch 159/200 - Cross-entropy: 0.0521
Epoch 160/200 - Cross-entropy: 0.0518
Epoch 161/200 - Cross-entropy: 0.0515
Epoch 162/200 - Cross-entropy: 0.0512
Epoch 163/200 - Cross-entropy: 0.0510
Epoch 164/200 - Cross-entropy: 0.0507
Epoch 165/200 - Cross-entropy: 0.0503
Epoch 166/200 - Cross-entropy: 0.0500
Epoch 167/200 - Cross-entropy: 0.0497
Epoch 168/200 - Cross-entropy: 0.0494
Epoch 169/200 - Cross-entropy: 0.0492
Epoch 170/200 - Cross-entropy: 0.0488
Epoch 171/200 - Cross-entropy: 0.0485
Epoch 172/200 - Cross-entropy: 0.0483
Epoch 173/200 - Cross-entropy: 0.0480
Epoch 174/200 - Cross-entropy: 0.0477
Epoch 175/200 - Cross-entropy: 0.0475
Epoch 176/200 - Cross-entropy: 0.0472
Epoch 177/200 - Cross-entropy: 0.0469
Epoch 178/200 - Cross-entropy: 0.0468
Epoch 179/200 - Cross-entropy: 0.0464
Epoch 180/200 - Cross-entropy: 0.0461
Epoch 181/200 - Cross-entropy: 0.0459
Epoch 182/200 - Cross-entropy: 0.0456
Epoch 183/200 - Cross-entropy: 0.0453
Epoch 184/200 - Cross-entropy: 0.0451
Epoch 185/200 - Cross-entropy: 0.0448
Epoch 186/200 - Cross-entropy: 0.0446
Epoch 187/200 - Cross-entropy: 0.0443
Epoch 188/200 - Cross-entropy: 0.0442
Epoch 189/200 - Cross-entropy: 0.0438
Epoch 190/200 - Cross-entropy: 0.0436
Epoch 191/200 - Cross-entropy: 0.0433
Epoch 192/200 - Cross-entropy: 0.0431
Epoch 193/200 - Cross-entropy: 0.0428
Epoch 194/200 - Cross-entropy: 0.0426
Epoch 195/200 - Cross-entropy: 0.0424
Epoch 196/200 - Cross-entropy: 0.0421
Epoch 197/200 - Cross-entropy: 0.0419
Epoch 198/200 - Cross-entropy: 0.0417
Epoch 199/200 - Cross-entropy: 0.0415
Epoch 200/200 - Cross-entropy: 0.0412

[Training DNN2 (random init) with backprop]
Epoch 1/200 - Cross-entropy: 2.3051
Epoch 2/200 - Cross-entropy: 2.3053
Epoch 3/200 - Cross-entropy: 2.3061
Epoch 4/200 - Cross-entropy: 2.3067
Epoch 5/200 - Cross-entropy: 2.3070
Epoch 6/200 - Cross-entropy: 2.2977
Epoch 7/200 - Cross-entropy: 2.1782
Epoch 8/200 - Cross-entropy: 1.4506
Epoch 9/200 - Cross-entropy: 1.2007
Epoch 10/200 - Cross-entropy: 0.8628
Epoch 11/200 - Cross-entropy: 0.6991
Epoch 12/200 - Cross-entropy: 0.6143
Epoch 13/200 - Cross-entropy: 0.5555
Epoch 14/200 - Cross-entropy: 0.5083
Epoch 15/200 - Cross-entropy: 0.4741
Epoch 16/200 - Cross-entropy: 0.4454
